Soil_color,Nitrogen,Phosphorus,Potassium,Rainfall,Temperature,Crop,Fertilizer
Black,125,65,145,1000,25,Sugarcane,DAP
Black,130,65,145,1000,25,Sugarcane,DAP
Black,135,65,145,1000,25,Sugarcane,DAP
Black,140,65,145,1000,25,Sugarcane,DAP
Black,145,65,145,1000,25,Sugarcane,DAP
Black,150,65,145,1000,25,Sugarcane,DAP
Black,120,70,150,900,30,Sugarcane,DAP
Black,125,70,150,900,30,Sugarcane,DAP
Black,130,70,150,900,30,Sugarcane,DAP
Black,135,70,150,900,30,Sugarcane,DAP
Black,140,70,150,900,30,Sugarcane,DAP
Black,145,70,150,900,30,Sugarcane,DAP
Black,150,70,150,900,30,Sugarcane,DAP
Black,120,75,120,1000,35,Sugarcane,DAP
Black,125,75,120,1000,35,Sugarcane,DAP
Black,130,75,120,1000,35,Sugarcane,DAP
Black,135,75,120,1000,35,Sugarcane,DAP
Black,140,75,120,1000,35,Sugarcane,DAP
Black,145,75,120,1000,35,Sugarcane,DAP
Black,150,75,120,1000,35,Sugarcane,DAP
Black,120,80,125,900,20,Sugarcane,DAP
Black,125,80,125,900,20,Sugarcane,DAP
Black,130,80,125,900,20,Sugarcane,DAP
Black,135,80,125,900,20,Sugarcane,DAP
Black,140,80,125,900,20,Sugarcane,DAP
Black,145,80,125,900,20,Sugarcane,DAP
Black,150,80,125,900,20,Sugarcane,DAP
Black,120,85,130,1000,25,Sugarcane,DAP
Black,125,85,130,1000,25,Sugarcane,DAP
Black,130,85,130,1000,25,Sugarcane,DAP
Black,135,85,130,1000,25,Sugarcane,DAP
Black,140,85,130,1000,25,Sugarcane,DAP
Black,145,85,130,1000,25,Sugarcane,DAP
Black,150,85,130,1000,25,Sugarcane,DAP
Black,120,90,135,900,30,Sugarcane,DAP
Black,125,90,135,900,30,Sugarcane,DAP
Black,130,90,135,900,30,Sugarcane,DAP
Black,135,90,135,900,30,Sugarcane,DAP
Black,140,90,135,900,30,Sugarcane,DAP
Black,145,90,135,900,30,Sugarcane,DAP
Black,150,90,135,900,30,Sugarcane,DAP
Black,120,60,145,1000,35,Sugarcane,MOP
Black,125,60,145,1000,35,Sugarcane,MOP
Black,130,60,145,1000,35,Sugarcane,MOP
Black,135,60,145,1000,35,Sugarcane,MOP
Black,140,60,145,1000,35,Sugarcane,MOP
Black,145,60,145,1000,35,Sugarcane,MOP
Black,150,60,145,1000,35,Sugarcane,MOP
Black,120,65,150,900,20,Sugarcane,MOP
Black,125,65,150,900,20,Sugarcane,MOP
Black,130,65,150,900,20,Sugarcane,MOP
Black,135,65,150,900,20,Sugarcane,MOP
Black,140,65,150,900,20,Sugarcane,MOP
Black,145,65,150,900,20,Sugarcane,MOP
Black,150,65,150,900,20,Sugarcane,MOP
Black,120,70,120,1000,25,Sugarcane,MOP
Black,125,70,120,1000,25,Sugarcane,MOP
Black,130,70,120,1000,25,Sugarcane,MOP
Black,135,70,120,1000,25,Sugarcane,MOP
Black,140,70,120,1000,25,Sugarcane,MOP
Black,145,70,120,1000,25,Sugarcane,MOP
Black,150,70,120,1000,25,Sugarcane,MOP
Black,120,75,125,900,30,Sugarcane,MOP
Black,125,75,125,900,30,Sugarcane,MOP
Black,130,75,125,900,30,Sugarcane,MOP
Black,135,75,125,900,30,Sugarcane,MOP
Black,140,75,125,900,30,Sugarcane,MOP
Black,145,75,125,900,30,Sugarcane,MOP
Black,150,75,125,900,30,Sugarcane,MOP
Black,120,80,130,1000,35,Sugarcane,MOP
Black,125,80,130,1000,35,Sugarcane,MOP
Black,130,80,130,1000,35,Sugarcane,MOP
Black,135,80,130,1000,35,Sugarcane,MOP
Black,140,80,130,1000,35,Sugarcane,MOP
Black,145,80,130,1000,35,Sugarcane,MOP
Black,150,80,130,1000,35,Sugarcane,MOP
Black,120,85,135,900,20,Sugarcane,MOP
Black,125,85,135,900,20,Sugarcane,MOP
Black,130,85,135,900,20,Sugarcane,MOP
Black,135,85,135,900,20,Sugarcane,MOP
Black,140,85,135,900,20,Sugarcane,MOP
Black,145,85,135,900,20,Sugarcane,MOP
Black,150,85,135,900,20,Sugarcane,MOP
Black,120,90,140,1000,25,Sugarcane,MOP
Black,125,90,140,1000,25,Sugarcane,MOP
Black,130,90,140,1000,25,Sugarcane,MOP
Black,135,90,140,1000,25,Sugarcane,MOP
Black,140,90,140,1000,25,Sugarcane,MOP
Black,145,90,140,1000,25,Sugarcane,MOP
Black,150,90,140,1000,25,Sugarcane,MOP
Black,120,60,150,900,30,Sugarcane,Urea
Black,125,60,150,900,30,Sugarcane,Urea
Black,130,60,150,900,30,Sugarcane,Urea
Black,135,60,150,900,30,Sugarcane,Urea
Black,140,60,150,900,30,Sugarcane,Urea
Black,145,60,150,900,30,Sugarcane,Urea
Black,150,60,150,900,30,Sugarcane,Urea
Black,120,65,120,1000,35,Sugarcane,Urea
Black,125,65,120,1000,35,Sugarcane,Urea
Black,130,65,120,1000,35,Sugarcane,Urea
Black,135,65,120,1000,35,Sugarcane,Urea
Black,140,65,120,1000,35,Sugarcane,Urea
Black,145,65,120,1000,35,Sugarcane,Urea
Black,150,65,120,1000,35,Sugarcane,Urea
Black,120,70,125,900,20,Sugarcane,Urea
Black,125,70,125,900,20,Sugarcane,Urea
Black,130,70,125,900,20,Sugarcane,Urea
Black,135,70,125,900,20,Sugarcane,Urea
Black,140,70,125,900,20,Sugarcane,Urea
Black,145,70,125,900,20,Sugarcane,Urea
Black,150,70,125,900,20,Sugarcane,Urea
Black,120,75,130,1000,25,Sugarcane,Urea
Black,125,75,130,1000,25,Sugarcane,Urea
Black,130,75,130,1000,25,Sugarcane,Urea
Black,135,75,130,1000,25,Sugarcane,Urea
Black,140,75,130,1000,25,Sugarcane,Urea
Black,145,75,130,1000,25,Sugarcane,Urea
Black,150,75,130,1000,25,Sugarcane,Urea
Black,120,80,135,900,30,Sugarcane,Urea
Black,125,80,135,900,30,Sugarcane,Urea
Black,130,80,135,900,30,Sugarcane,Urea
Black,135,80,135,900,30,Sugarcane,Urea
Black,140,80,135,900,30,Sugarcane,Urea
Black,145,80,135,900,30,Sugarcane,Urea
Black,150,80,135,900,30,Sugarcane,Urea
Black,120,85,140,1000,35,Sugarcane,Urea
Black,125,85,140,1000,35,Sugarcane,Urea
Black,130,85,140,1000,35,Sugarcane,Urea
Black,135,85,140,1000,35,Sugarcane,Urea
Black,140,85,140,1000,35,Sugarcane,Urea
Black,145,85,140,1000,35,Sugarcane,Urea
Black,150,85,140,1000,35,Sugarcane,Urea
Black,120,90,145,900,20,Sugarcane,Urea
Black,125,90,145,900,20,Sugarcane,Urea
Black,130,90,145,900,20,Sugarcane,Urea
Black,135,90,145,900,20,Sugarcane,Urea
Black,140,90,145,900,20,Sugarcane,Urea
Black,145,90,145,900,20,Sugarcane,Urea
Black,150,90,145,900,20,Sugarcane,Urea
Black,40,40,60,900,20,Ginger,Urea
Black,45,40,60,900,20,Ginger,Urea
Black,50,40,60,900,20,Ginger,Urea
Black,55,40,60,900,20,Ginger,Urea
Black,60,40,60,900,20,Ginger,Urea
Black,40,45,65,1000,25,Ginger,Urea
Black,45,45,65,1000,25,Ginger,Urea
Black,50,45,65,1000,25,Ginger,Urea
Black,55,45,65,1000,25,Ginger,Urea
Black,60,45,65,1000,25,Ginger,Urea
Black,40,50,70,900,30,Ginger,Urea
Black,45,50,70,900,30,Ginger,Urea
Black,50,50,70,900,30,Ginger,Urea
Black,55,50,70,900,30,Ginger,Urea
Black,60,50,70,900,30,Ginger,Urea
Black,40,55,75,1000,35,Ginger,Urea
Black,45,55,75,1000,35,Ginger,Urea
Black,50,55,75,1000,35,Ginger,Urea
Black,55,55,75,1000,35,Ginger,Urea
Black,60,55,75,1000,35,Ginger,Urea
Black,40,60,80,900,20,Ginger,Urea
Black,45,60,80,900,20,Ginger,Urea
Black,50,60,80,900,20,Ginger,Urea
Black,55,60,80,900,20,Ginger,Urea
Black,60,60,80,900,20,Ginger,Urea
Black,40,40,65,1000,25,Ginger,Ammonium Sulphate
Black,45,40,65,1000,25,Ginger,Ammonium Sulphate
Black,50,40,65,1000,25,Ginger,Ammonium Sulphate
Black,55,40,65,1000,25,Ginger,Ammonium Sulphate
Black,60,40,65,1000,25,Ginger,Ammonium Sulphate
Black,40,45,70,900,30,Ginger,Ammonium Sulphate
Black,45,45,70,900,30,Ginger,Ammonium Sulphate
Black,50,45,70,900,30,Ginger,Ammonium Sulphate
Black,55,45,70,900,30,Ginger,Ammonium Sulphate
Black,60,45,70,900,30,Ginger,Ammonium Sulphate
Black,40,50,75,1000,35,Ginger,Ammonium Sulphate
Black,45,50,75,1000,35,Ginger,Ammonium Sulphate
Black,50,50,75,1000,35,Ginger,Ammonium Sulphate
Black,55,50,75,1000,35,Ginger,Ammonium Sulphate
Black,60,50,75,1000,35,Ginger,Ammonium Sulphate
Black,40,55,80,900,20,Ginger,Ammonium Sulphate
Black,45,55,80,900,20,Ginger,Ammonium Sulphate
Black,50,55,80,900,20,Ginger,Ammonium Sulphate
Black,55,55,80,900,20,Ginger,Ammonium Sulphate
Black,60,55,80,900,20,Ginger,Ammonium Sulphate
Black,40,60,60,1000,25,Ginger,Ammonium Sulphate
Black,45,60,60,1000,25,Ginger,Ammonium Sulphate
Black,50,60,60,1000,25,Ginger,Ammonium Sulphate
Black,55,60,60,1000,25,Ginger,Ammonium Sulphate
Black,60,60,60,1000,25,Ginger,Ammonium Sulphate
Black,40,40,70,900,30,Ginger,DAP
Black,45,40,70,900,30,Ginger,DAP
Black,50,40,70,900,30,Ginger,DAP
Black,55,40,70,900,30,Ginger,DAP
Black,60,40,70,900,30,Ginger,DAP
Black,40,45,75,1000,35,Ginger,DAP
Black,45,45,75,1000,35,Ginger,DAP
Black,50,45,75,1000,35,Ginger,DAP
Black,55,45,75,1000,35,Ginger,DAP
Black,60,45,75,1000,35,Ginger,DAP
Black,40,50,80,900,20,Ginger,DAP
Black,45,50,80,900,20,Ginger,DAP
Black,50,50,80,900,20,Ginger,DAP
Black,55,50,80,900,20,Ginger,DAP
Black,60,50,80,900,20,Ginger,DAP
Black,40,55,60,1000,25,Ginger,DAP
Black,45,55,60,1000,25,Ginger,DAP
Black,50,55,60,1000,25,Ginger,DAP
Black,55,55,60,1000,25,Ginger,DAP
Black,60,55,60,1000,25,Ginger,DAP
Black,40,60,65,900,30,Ginger,DAP
Black,45,60,65,900,30,Ginger,DAP
Black,50,60,65,900,30,Ginger,DAP
Black,55,60,65,900,30,Ginger,DAP
Black,60,60,65,900,30,Ginger,DAP
Black,40,40,75,1000,35,Ginger,Urea
Black,45,40,75,1000,35,Ginger,Urea
Black,50,40,75,1000,35,Ginger,Urea
Black,55,40,75,1000,35,Ginger,Urea
Black,60,40,75,1000,35,Ginger,Urea
Black,40,45,80,900,20,Ginger,Urea
Black,45,45,80,900,20,Ginger,Urea
Black,50,45,80,900,20,Ginger,Urea
Black,55,45,80,900,20,Ginger,Urea
Black,60,45,80,900,20,Ginger,Urea
Black,40,50,60,1000,25,Ginger,Urea
Black,45,50,60,1000,25,Ginger,Urea
Black,50,50,60,1000,25,Ginger,Urea
Black,55,50,60,1000,25,Ginger,Urea
Black,60,50,60,1000,25,Ginger,Urea
Black,40,55,65,900,30,Ginger,Urea
Black,45,55,65,900,30,Ginger,Urea
Black,50,55,65,900,30,Ginger,Urea
Black,55,55,65,900,30,Ginger,Urea
Black,60,55,65,900,30,Ginger,Urea
Black,40,60,70,1000,35,Ginger,Urea
Black,45,60,70,1000,35,Ginger,Urea
Black,50,60,70,1000,35,Ginger,Urea
Black,55,60,70,1000,35,Ginger,Urea
Black,60,60,70,1000,35,Ginger,Urea
Black,40,40,80,900,20,Ginger,Ammonium Sulphate
Black,45,40,80,900,20,Ginger,Ammonium Sulphate
Black,50,40,80,900,20,Ginger,Ammonium Sulphate
Black,55,40,80,900,20,Ginger,Ammonium Sulphate
Black,60,40,80,900,20,Ginger,Ammonium Sulphate
Black,40,45,60,1000,25,Ginger,Ammonium Sulphate
Black,45,45,60,1000,25,Ginger,Ammonium Sulphate
Black,50,45,60,1000,25,Ginger,Ammonium Sulphate
Black,55,45,60,1000,25,Ginger,Ammonium Sulphate
Black,60,45,60,1000,25,Ginger,Ammonium Sulphate
Black,40,50,65,900,30,Ginger,Ammonium Sulphate
Black,45,50,65,900,30,Ginger,Ammonium Sulphate
Black,50,50,65,900,30,Ginger,Ammonium Sulphate
Black,55,50,65,900,30,Ginger,Ammonium Sulphate
Black,60,50,65,900,30,Ginger,Ammonium Sulphate
Black,40,55,70,1000,35,Ginger,Ammonium Sulphate
Black,45,55,70,1000,35,Ginger,Ammonium Sulphate
Black,50,55,70,1000,35,Ginger,Ammonium Sulphate
Black,55,55,70,1000,35,Ginger,Ammonium Sulphate
Black,60,55,70,1000,35,Ginger,Ammonium Sulphate
Black,40,60,75,900,20,Ginger,Ammonium Sulphate
Black,45,60,75,900,20,Ginger,Ammonium Sulphate
Black,50,60,75,900,20,Ginger,Ammonium Sulphate
Black,55,60,75,900,20,Ginger,Ammonium Sulphate
Black,60,60,75,900,20,Ginger,Ammonium Sulphate
Red,50,50,40,900,20,Turmeric,Urea
Red,55,50,40,900,20,Turmeric,Urea
Red,60,50,40,900,20,Turmeric,Urea
Red,50,55,45,1000,25,Turmeric,Urea
Red,55,55,45,1000,25,Turmeric,Urea
Red,60,55,45,1000,25,Turmeric,Urea
Red,50,60,50,900,30,Turmeric,Urea
Red,55,60,50,900,30,Turmeric,Urea
Red,60,60,50,900,30,Turmeric,Urea
Red,50,50,45,1000,20,Turmeric,Ferrous Sulphate
Red,55,50,45,1000,20,Turmeric,Ferrous Sulphate
Red,60,50,45,1000,20,Turmeric,Ferrous Sulphate
Red,50,55,50,900,25,Turmeric,Ferrous Sulphate
Red,55,55,50,900,25,Turmeric,Ferrous Sulphate
Red,60,55,50,900,25,Turmeric,Ferrous Sulphate
Red,50,60,40,1000,30,Turmeric,Ferrous Sulphate
Red,55,60,40,1000,30,Turmeric,Ferrous Sulphate
Red,60,60,40,1000,30,Turmeric,Ferrous Sulphate
Red,50,50,50,900,20,Turmeric,White Potash
Red,55,50,50,900,20,Turmeric,White Potash
Red,60,50,50,900,20,Turmeric,White Potash
Red,50,55,40,1000,25,Turmeric,White Potash
Red,55,55,40,1000,25,Turmeric,White Potash
Red,60,55,40,1000,25,Turmeric,White Potash
Red,50,60,45,900,30,Turmeric,White Potash
Red,55,60,45,900,30,Turmeric,White Potash
Red,60,60,45,900,30,Turmeric,White Potash
Black,60,40,40,500,15,Wheat,19:19:19 NPK
Black,65,40,40,500,15,Wheat,19:19:19 NPK
Black,70,40,40,500,15,Wheat,19:19:19 NPK
Black,75,40,40,500,15,Wheat,19:19:19 NPK
Black,80,40,40,500,15,Wheat,19:19:19 NPK
Black,60,45,45,600,20,Wheat,19:19:19 NPK
Black,65,45,45,600,20,Wheat,19:19:19 NPK
Black,70,45,45,600,20,Wheat,19:19:19 NPK
Black,75,45,45,600,20,Wheat,19:19:19 NPK
Black,80,45,45,600,20,Wheat,19:19:19 NPK
Black,60,50,50,700,25,Wheat,19:19:19 NPK
Black,65,50,50,700,25,Wheat,19:19:19 NPK
Black,70,50,50,700,25,Wheat,19:19:19 NPK
Black,75,50,50,700,25,Wheat,19:19:19 NPK
Black,80,50,50,700,25,Wheat,19:19:19 NPK
Black,60,55,55,500,15,Wheat,19:19:19 NPK
Black,65,55,55,500,15,Wheat,19:19:19 NPK
Black,70,55,55,500,15,Wheat,19:19:19 NPK
Black,75,55,55,500,15,Wheat,19:19:19 NPK
Black,80,55,55,500,15,Wheat,19:19:19 NPK
Black,60,60,60,600,20,Wheat,19:19:19 NPK
Black,65,60,60,600,20,Wheat,19:19:19 NPK
Black,70,60,60,600,20,Wheat,19:19:19 NPK
Black,75,60,60,600,20,Wheat,19:19:19 NPK
Black,80,60,60,600,20,Wheat,19:19:19 NPK
Black,60,40,45,700,25,Wheat,Urea
Black,65,40,45,700,25,Wheat,Urea
Black,70,40,45,700,25,Wheat,Urea
Black,75,40,45,700,25,Wheat,Urea
Black,80,40,45,700,25,Wheat,Urea
Black,60,45,50,500,15,Wheat,Urea
Black,65,45,50,500,15,Wheat,Urea
Black,70,45,50,500,15,Wheat,Urea
Black,75,45,50,500,15,Wheat,Urea
Black,80,45,50,500,15,Wheat,Urea
Black,60,50,55,600,20,Wheat,Urea
Black,65,50,55,600,20,Wheat,Urea
Black,70,50,55,600,20,Wheat,Urea
Black,75,50,55,600,20,Wheat,Urea
Black,80,50,55,600,20,Wheat,Urea
Black,60,55,60,700,25,Wheat,Urea
Black,65,55,60,700,25,Wheat,Urea
Black,70,55,60,700,25,Wheat,Urea
Black,75,55,60,700,25,Wheat,Urea
Black,80,55,60,700,25,Wheat,Urea
Black,60,60,40,500,15,Wheat,Urea
Black,65,60,40,500,15,Wheat,Urea
Black,70,60,40,500,15,Wheat,Urea
Black,75,60,40,500,15,Wheat,Urea
Black,80,60,40,500,15,Wheat,Urea
Black,60,40,50,600,20,Wheat,19:19:19 NPK
Black,65,40,50,600,20,Wheat,19:19:19 NPK
Black,70,40,50,600,20,Wheat,19:19:19 NPK
Black,75,40,50,600,20,Wheat,19:19:19 NPK
Black,80,40,50,600,20,Wheat,19:19:19 NPK
Black,60,45,55,700,25,Wheat,19:19:19 NPK
Black,65,45,55,700,25,Wheat,19:19:19 NPK
Black,70,45,55,700,25,Wheat,19:19:19 NPK
Black,75,45,55,700,25,Wheat,19:19:19 NPK
Black,80,45,55,700,25,Wheat,19:19:19 NPK
Black,60,50,60,500,15,Wheat,19:19:19 NPK
Black,65,50,60,500,15,Wheat,19:19:19 NPK
Black,70,50,60,500,15,Wheat,19:19:19 NPK
Black,75,50,60,500,15,Wheat,19:19:19 NPK
Black,80,50,60,500,15,Wheat,19:19:19 NPK
Black,60,55,40,600,20,Wheat,19:19:19 NPK
Black,65,55,40,600,20,Wheat,19:19:19 NPK
Black,70,55,40,600,20,Wheat,19:19:19 NPK
Black,75,55,40,600,20,Wheat,19:19:19 NPK
Black,80,55,40,600,20,Wheat,19:19:19 NPK
Black,60,60,45,700,25,Wheat,19:19:19 NPK
Black,65,60,45,700,25,Wheat,19:19:19 NPK
Black,70,60,45,700,25,Wheat,19:19:19 NPK
Black,75,60,45,700,25,Wheat,19:19:19 NPK
Black,80,60,45,700,25,Wheat,19:19:19 NPK
Black,60,40,55,500,15,Wheat,Urea
Black,65,40,55,500,15,Wheat,Urea
Black,70,40,55,500,15,Wheat,Urea
Black,75,40,55,500,15,Wheat,Urea
Black,80,40,55,500,15,Wheat,Urea
Black,60,45,60,600,20,Wheat,Urea
Black,65,45,60,600,20,Wheat,Urea
Black,70,45,60,600,20,Wheat,Urea
Black,75,45,60,600,20,Wheat,Urea
Black,80,45,60,600,20,Wheat,Urea
Black,60,50,40,700,25,Wheat,Urea
Black,65,50,40,700,25,Wheat,Urea
Black,70,50,40,700,25,Wheat,Urea
Black,75,50,40,700,25,Wheat,Urea
Black,80,50,40,700,25,Wheat,Urea
Black,60,55,45,500,15,Wheat,Urea
Black,65,55,45,500,15,Wheat,Urea
Black,70,55,45,500,15,Wheat,Urea
Black,75,55,45,500,15,Wheat,Urea
Black,80,55,45,500,15,Wheat,Urea
Black,60,60,50,600,20,Wheat,Urea
Black,65,60,50,600,20,Wheat,Urea
Black,70,60,50,600,20,Wheat,Urea
Black,75,60,50,600,20,Wheat,Urea
Black,80,60,50,600,20,Wheat,Urea
Black,60,40,60,700,25,Wheat,19:19:19 NPK
Black,65,40,60,700,25,Wheat,19:19:19 NPK
Black,70,40,60,700,25,Wheat,19:19:19 NPK
Black,75,40,60,700,25,Wheat,19:19:19 NPK
Black,80,40,60,700,25,Wheat,19:19:19 NPK
Black,60,45,40,500,15,Wheat,19:19:19 NPK
Black,65,45,40,500,15,Wheat,19:19:19 NPK
Black,70,45,40,500,15,Wheat,19:19:19 NPK
Black,75,45,40,500,15,Wheat,19:19:19 NPK
Black,80,45,40,500,15,Wheat,19:19:19 NPK
Black,60,50,45,600,20,Wheat,19:19:19 NPK
Black,65,50,45,600,20,Wheat,19:19:19 NPK
Black,70,50,45,600,20,Wheat,19:19:19 NPK
Black,75,50,45,600,20,Wheat,19:19:19 NPK
Black,80,50,45,600,20,Wheat,19:19:19 NPK
Black,60,55,50,700,25,Wheat,19:19:19 NPK
Black,65,55,50,700,25,Wheat,19:19:19 NPK
Black,70,55,50,700,25,Wheat,19:19:19 NPK
Black,75,55,50,700,25,Wheat,19:19:19 NPK
Black,80,55,50,700,25,Wheat,19:19:19 NPK
Black,60,60,55,500,15,Wheat,19:19:19 NPK
Black,65,60,55,500,15,Wheat,19:19:19 NPK
Black,70,60,55,500,15,Wheat,19:19:19 NPK
Black,75,60,55,500,15,Wheat,19:19:19 NPK
Black,80,60,55,500,15,Wheat,19:19:19 NPK
Reddish Brown,120,60,80,700,20,Sugarcane,DAP
Reddish Brown,125,60,80,700,20,Sugarcane,DAP
Reddish Brown,130,60,80,700,20,Sugarcane,DAP
Reddish Brown,135,60,80,700,20,Sugarcane,DAP
Reddish Brown,140,60,80,700,20,Sugarcane,DAP
Reddish Brown,145,60,80,700,20,Sugarcane,DAP
Reddish Brown,150,60,80,700,20,Sugarcane,DAP
Reddish Brown,120,65,85,800,25,Sugarcane,DAP
Reddish Brown,125,65,85,800,25,Sugarcane,DAP
Reddish Brown,130,65,85,800,25,Sugarcane,DAP
Reddish Brown,135,65,85,800,25,Sugarcane,DAP
Reddish Brown,140,65,85,800,25,Sugarcane,DAP
Reddish Brown,145,65,85,800,25,Sugarcane,DAP
Reddish Brown,150,65,85,800,25,Sugarcane,DAP
Reddish Brown,120,70,90,700,30,Sugarcane,DAP
Reddish Brown,125,70,90,700,30,Sugarcane,DAP
Reddish Brown,130,70,90,700,30,Sugarcane,DAP
Reddish Brown,135,70,90,700,30,Sugarcane,DAP
Reddish Brown,140,70,90,700,30,Sugarcane,DAP
Reddish Brown,145,70,90,700,30,Sugarcane,DAP
Reddish Brown,150,70,90,700,30,Sugarcane,DAP
Reddish Brown,120,75,95,800,20,Sugarcane,DAP
Reddish Brown,125,75,95,800,20,Sugarcane,DAP
Reddish Brown,130,75,95,800,20,Sugarcane,DAP
Reddish Brown,135,75,95,800,20,Sugarcane,DAP
Reddish Brown,140,75,95,800,20,Sugarcane,DAP
Reddish Brown,145,75,95,800,20,Sugarcane,DAP
Reddish Brown,150,75,95,800,20,Sugarcane,DAP
Reddish Brown,120,80,100,700,25,Sugarcane,DAP
Reddish Brown,125,80,100,700,25,Sugarcane,DAP
Reddish Brown,130,80,100,700,25,Sugarcane,DAP
Reddish Brown,135,80,100,700,25,Sugarcane,DAP
Reddish Brown,140,80,100,700,25,Sugarcane,DAP
Reddish Brown,145,80,100,700,25,Sugarcane,DAP
Reddish Brown,150,80,100,700,25,Sugarcane,DAP
Reddish Brown,120,60,85,800,30,Sugarcane,Urea
Reddish Brown,125,60,85,800,30,Sugarcane,Urea
Reddish Brown,130,60,85,800,30,Sugarcane,Urea
Reddish Brown,135,60,85,800,30,Sugarcane,Urea
Reddish Brown,140,60,85,800,30,Sugarcane,Urea
Reddish Brown,145,60,85,800,30,Sugarcane,Urea
Reddish Brown,150,60,85,800,30,Sugarcane,Urea
Reddish Brown,120,65,90,700,20,Sugarcane,Urea
Reddish Brown,125,65,90,700,20,Sugarcane,Urea
Reddish Brown,130,65,90,700,20,Sugarcane,Urea
Reddish Brown,135,65,90,700,20,Sugarcane,Urea
Reddish Brown,140,65,90,700,20,Sugarcane,Urea
Reddish Brown,145,65,90,700,20,Sugarcane,Urea
Reddish Brown,150,65,90,700,20,Sugarcane,Urea
Reddish Brown,120,70,95,800,25,Sugarcane,Urea
Reddish Brown,125,70,95,800,25,Sugarcane,Urea
Reddish Brown,130,70,95,800,25,Sugarcane,Urea
Reddish Brown,135,70,95,800,25,Sugarcane,Urea
Reddish Brown,140,70,95,800,25,Sugarcane,Urea
Reddish Brown,145,70,95,800,25,Sugarcane,Urea
Reddish Brown,150,70,95,800,25,Sugarcane,Urea
Reddish Brown,120,75,100,700,30,Sugarcane,Urea
Reddish Brown,125,75,100,700,30,Sugarcane,Urea
Reddish Brown,130,75,100,700,30,Sugarcane,Urea
Reddish Brown,135,75,100,700,30,Sugarcane,Urea
Reddish Brown,140,75,100,700,30,Sugarcane,Urea
Reddish Brown,145,75,100,700,30,Sugarcane,Urea
Reddish Brown,150,75,100,700,30,Sugarcane,Urea
Reddish Brown,120,80,80,800,20,Sugarcane,Urea
Reddish Brown,125,80,80,800,20,Sugarcane,Urea
Reddish Brown,130,80,80,800,20,Sugarcane,Urea
Reddish Brown,135,80,80,800,20,Sugarcane,Urea
Reddish Brown,140,80,80,800,20,Sugarcane,Urea
Reddish Brown,145,80,80,800,20,Sugarcane,Urea
Reddish Brown,150,80,80,800,20,Sugarcane,Urea
Reddish Brown,120,60,90,700,25,Sugarcane,MOP
Reddish Brown,125,60,90,700,25,Sugarcane,MOP
Reddish Brown,130,60,90,700,25,Sugarcane,MOP
Reddish Brown,135,60,90,700,25,Sugarcane,MOP
Reddish Brown,140,60,90,700,25,Sugarcane,MOP
Reddish Brown,145,60,90,700,25,Sugarcane,MOP
Reddish Brown,150,60,90,700,25,Sugarcane,MOP
Reddish Brown,120,65,95,800,30,Sugarcane,MOP
Reddish Brown,125,65,95,800,30,Sugarcane,MOP
Reddish Brown,130,65,95,800,30,Sugarcane,MOP
Reddish Brown,135,65,95,800,30,Sugarcane,MOP
Reddish Brown,140,65,95,800,30,Sugarcane,MOP
Reddish Brown,145,65,95,800,30,Sugarcane,MOP
Reddish Brown,150,65,95,800,30,Sugarcane,MOP
Reddish Brown,120,70,100,700,20,Sugarcane,MOP
Reddish Brown,125,70,100,700,20,Sugarcane,MOP
Reddish Brown,130,70,100,700,20,Sugarcane,MOP
Reddish Brown,135,70,100,700,20,Sugarcane,MOP
Reddish Brown,140,70,100,700,20,Sugarcane,MOP
Reddish Brown,145,70,100,700,20,Sugarcane,MOP
Reddish Brown,150,70,100,700,20,Sugarcane,MOP
Reddish Brown,120,75,80,800,25,Sugarcane,MOP
Reddish Brown,125,75,80,800,25,Sugarcane,MOP
Reddish Brown,130,75,80,800,25,Sugarcane,MOP
Reddish Brown,135,75,80,800,25,Sugarcane,MOP
Reddish Brown,140,75,80,800,25,Sugarcane,MOP
Reddish Brown,145,75,80,800,25,Sugarcane,MOP
Reddish Brown,150,75,80,800,25,Sugarcane,MOP
Reddish Brown,120,80,85,700,30,Sugarcane,MOP
Reddish Brown,125,80,85,700,30,Sugarcane,MOP
Reddish Brown,130,80,85,700,30,Sugarcane,MOP
Reddish Brown,135,80,85,700,30,Sugarcane,MOP
Reddish Brown,140,80,85,700,30,Sugarcane,MOP
Reddish Brown,145,80,85,700,30,Sugarcane,MOP
Reddish Brown,150,80,85,700,30,Sugarcane,MOP
Reddish Brown,120,60,95,800,20,Sugarcane,DAP
Reddish Brown,125,60,95,800,20,Sugarcane,DAP
Reddish Brown,130,60,95,800,20,Sugarcane,DAP
Reddish Brown,135,60,95,800,20,Sugarcane,DAP
Reddish Brown,140,60,95,800,20,Sugarcane,DAP
Reddish Brown,145,60,95,800,20,Sugarcane,DAP
Reddish Brown,150,60,95,800,20,Sugarcane,DAP
Reddish Brown,120,65,100,700,25,Sugarcane,DAP
Reddish Brown,125,65,100,700,25,Sugarcane,DAP
Reddish Brown,130,65,100,700,25,Sugarcane,DAP
Reddish Brown,135,65,100,700,25,Sugarcane,DAP
Reddish Brown,140,65,100,700,25,Sugarcane,DAP
Reddish Brown,145,65,100,700,25,Sugarcane,DAP
Reddish Brown,150,65,100,700,25,Sugarcane,DAP
Reddish Brown,120,70,80,800,30,Sugarcane,DAP
